1000,980
819,325
919,656
659,735
243,761
523,577
392,428
215,628
931,38
644,516
806,355
686,337
641,662
178,597
311,481
628,564
216,405
950,935
434,771
957,766
537,211
398,490
524,633
692,585
778,543
488,779
466,626
403,599
360,482
648,610
462,224
326,447
441,507
397,762
68,380
913,89
268,693
860,351
369,704
500,595
199,486
741,694
686,610
507,257
96,657
532,268
461,312
841,277
433,778
919,869
617,538
316,475
314,644
620,636
235,206
474,230
558,245
615,302
942,920
618,531
332,660
450,233
394,716
177,591
106,315
547,630
739,695
558,607
488,533
594,252
663,321
408,302
456,762
334,701
237,205
864,685
965,766
369,709
787,715
688,339
335,731
475,271
229,676
522,205
310,456
563,291
392,676
370,484
777,537
649,660
400,712
217,401
404,524
237,762
387,453
557,541
671,326
719,613
799,327
437,210
475,231
412,604
80,343
597,631
220,682
571,300
400,659
925,756
353,423
823,301
539,534
385,652
735,358
340,478
654,538
336,734
410,503
606,653
626,744
897,740
443,773
351,453
349,451
323,327
330,442
393,698
560,223
564,292
62,581
381,202
858,233
322,326
132,268
453,219
221,633
344,441
837,748
603,749
219,628
328,661
805,333
405,750
239,682
327,681
59,407
647,596
328,698
318,513
349,327
289,710
801,313
743,354
69,371
509,199
395,717
967,370
334,677
270,693
646,675
505,241
401,447
387,745
461,782
412,464
436,509
794,724
497,776
385,669
483,634
393,721
962,755
471,267
563,241
473,197
510,600
298,724
798,697
346,442
357,307
271,328
527,568
865,353
440,783
648,586
710,710
159,719
175,577
530,259
654,734
777,360
196,642
721,700
164,248
467,621
425,209
566,245
594,586
960,223
197,598
415,203
351,199
43,496
932,757
703,640
526,568
700,716
625,563
440,772
309,664
619,635
968,758
299,201
216,661
619,628
221,684
314,779
902,120
455,209
215,667
701,703
314,702
619,309
548,596
760,344
445,783
513,623
527,610
347,325
602,646
126,667
441,748
834,350
572,298
826,691
957,641
215,650
85,336
773,330
327,702
596,603
830,352
363,738
212,217
350,467
208,610
76,609
62,587
406,201
380,475
130,272
572,275
555,243
463,313
402,520
343,463
313,464
351,458
356,314
70,601
371,202
404,202
716,703
456,754
216,614
214,620
75,617
378,476
758,682
502,260
954,753
473,623
701,713
252,672
379,479
908,668
576,755
526,562
921,61
921,351
508,612
242,762
600,596
469,781
423,460
919,756
333,198
633,550
456,756
508,241
959,642
379,493
555,559
230,474
201,608
317,458
871,686
402,427
585,295
378,469
308,469
240,664
580,246
775,349
951,931
658,541
388,595
247,695
220,670
708,587
211,476
411,428
472,228
318,647
353,735
513,648
77,349
957,767
556,617
213,610
600,625
588,303
65,590
455,772
352,325
257,767
330,682
479,592
685,617
197,225
597,646
399,516
449,750
379,707
323,200
751,683
341,448
379,471
555,617
974,976
626,514
389,498
350,422
403,488
898,815
328,501
647,635
653,525
622,664
616,559
522,648
690,593
237,204
930,649
610,623
554,218
629,535
580,264
484,780
932,898
401,452
408,742
246,673
913,86
871,762
79,351
402,676
264,697
390,699
772,355
232,206
763,338
930,46
830,295
694,588
548,634
382,456
729,355
632,673
138,263
616,748
288,201
783,694
874,680
200,611
352,473
901,822
411,430
352,317
316,453
44,465
407,661
476,208
327,696
382,454
344,483
967,811
849,256
911,352
947,646
651,652
221,643
155,720
317,326
651,531
702,699
646,526
473,593
791,717
477,209
511,650
942,750
215,406
757,680
90,648
527,255
305,697
506,257
773,692
532,765
203,618
782,627
314,199
883,775
796,722
834,290
597,752
298,329
955,765
610,654
449,753
47,519
605,270
461,224
322,778
636,515
49,511
401,714
604,579
611,748
856,239
366,741
516,563
512,647
454,300
867,215
842,690
441,769
618,555
449,762
649,531
818,690
486,212
514,543
670,728
647,585
618,529
973,225
391,435
911,754
860,230
710,584
511,639
939,15
391,496
202,609
549,625
772,528
581,753
512,644
923,876
968,232
616,556
452,235
401,521
322,447
584,294
222,755
461,218
545,235
316,638
375,593
755,694
410,486
396,492
478,592
348,312
239,666
525,644
197,642
311,729
647,526
118,302
446,214
305,734
796,697
88,330
383,672
892,676
575,257
282,775
548,240
645,643
56,415
853,752
553,561
749,496
224,481
243,764
354,458
410,650
557,252
644,315
685,724
402,454
914,663
636,651
633,545
706,628
335,773
933,32
923,757
654,318
53,436
601,295
324,431
597,616
166,246
447,208
260,714
258,686
466,198
248,688
545,234
447,750
544,215
859,353
277,204
554,564
460,254
200,481
499,194
203,606
632,742
777,348
116,305
187,738
310,778
321,326
202,748
718,352
216,669
390,688
214,214
299,726
389,442
547,542
402,748
322,439
125,286
706,600
323,727
401,489
618,657
460,223
76,352
848,256
449,765
314,694
717,615
507,627
682,725
446,773
163,713
627,657
65,388
249,685
310,199
332,773
300,327
518,243
505,518
303,328
149,714
703,345
327,730
417,742
555,247
409,761
654,525
299,725
597,623
478,634
936,28
490,196
345,672
518,578
394,674
503,196
776,708
830,353
88,645
771,529
432,781
391,763
356,312
892,147
833,350
555,552
631,668
403,676
64,387
614,632
298,332
274,716
509,523
288,717
897,126
611,654
612,556
580,754
347,671
183,593
73,605
760,614
592,752
54,438
480,217
529,629
374,662
174,239
306,658
327,777
897,674
604,573
328,199
611,630
885,158
317,448
296,333
462,216
933,649
637,664
358,309
594,632
372,681
217,398
378,473
370,305
627,538
811,732
350,462
198,622
394,678
614,655
216,665
892,749
762,614
548,580
557,283
808,352
773,528
539,570
349,614
396,523
661,541
963,369
742,355
854,685
592,274
905,667
536,644
198,617
410,506
472,266
597,643
548,598
507,613
388,445
385,650
796,355
414,471
839,281
309,766
133,267
470,620
961,222
823,743
473,544
372,769
389,717
338,459
76,610
129,273
799,314
476,594
690,600
324,423
539,648
896,740
343,464
400,720
479,210
716,615
522,552
614,299
54,436
155,250
111,675
735,357
340,681
196,641
514,542
548,606
514,605
320,491
889,744
76,353
306,730
967,809
473,280
768,335
600,290
624,673
402,714
289,330
637,513
474,252
595,615
534,559
190,228
940,653
284,714
64,590
783,709
681,333
591,264
834,292
701,645
816,305
353,452
284,701
338,671
323,631
452,763
410,760
400,692
345,433
312,779
866,757
382,483
540,560
533,557
799,725
340,481
73,365
528,595
204,219
107,312
112,677
55,427
323,417
595,253
897,815
311,473
441,751
932,649
303,780
373,690
365,704
907,831
891,147
49,446
289,777
334,669
518,642
572,277
782,323
623,624
653,526
597,585
466,234
126,694
626,565
310,673
733,357
315,467
616,664
385,455
781,356
177,596
404,501
358,310
82,630
803,329
950,931
650,545
353,474
515,772
302,699
375,699
854,237
454,759
534,272
51,543
902,119
389,658
521,620
91,649
550,559
748,695
609,570
401,466
809,306
224,480
404,605
833,694
574,229
353,443
297,690
783,358
202,645
933,361
609,627
940,915
60,576
633,654
357,314
407,456
599,258
600,577
526,204
581,235
292,199
622,657
352,771
967,804
547,641
551,760
449,208
326,615
657,533
799,313
648,615
651,562
207,749
275,198
707,601
961,767
79,630
618,541
919,744
487,213
704,622
813,307
222,478
960,952
529,205
518,577
649,622
384,670
970,206
452,755
451,207
449,761
213,399
883,167
799,695
90,652
106,653
592,645
519,623
968,808
317,520
207,750
455,782
329,518
51,540
453,205
595,265
590,244
49,449
326,443
969,234
599,282
123,291
978,760
874,764
47,449
377,571
808,307
891,677
405,737
474,636
641,521
761,522
528,614
101,663
809,732
58,409
405,457
320,328
315,460
198,602
183,597
977,816
196,593
594,276
506,521
460,764
469,628
425,744
334,683
789,356
192,482
780,337
137,704
554,570
852,243
601,597
491,636
221,625
894,810
378,492
306,692
326,776
518,203
410,607
371,489
850,251
842,353
398,761
402,713
383,459
228,468
535,555
263,204
865,682
605,269
229,468
687,339
978,804
653,531
88,335
278,208
941,750
944,651
409,429
389,686
403,465
378,501
346,484
659,732
857,238
603,308
439,508
324,711
896,752
55,555
549,541
850,256
615,527
299,694
641,650
619,661
371,484
825,740
606,549
712,350
835,349
414,465
506,775
632,671
648,639
893,751
512,537
475,317
386,711
198,613
523,598
381,201
618,655
280,714
391,749
585,243
469,542
709,708
176,730
321,778
317,447
597,594
354,463
536,765
599,599
286,777
547,569
629,532
721,703
487,211
351,326
752,495
594,601
403,665
80,347
572,226
621,666
349,453
828,352
349,772
444,218
460,213
458,769
735,698
557,553
271,717
317,464
497,530
54,556
591,277
377,654
548,592
205,747
437,511
797,723
167,725
943,6
712,709
470,196
347,670
522,616
580,302
479,260
835,746
760,605
224,211
922,875
537,647
544,642
575,231
365,706
425,520
826,347
73,362
591,261
624,533
346,432
468,240
847,256
73,359
76,620
368,663
158,723
570,227
396,525
400,466
356,315
110,310
660,543
924,352
551,243
513,523
851,353
61,397
295,335
507,594
732,356
256,689
307,325
877,183
129,697
781,630
584,242
863,219
386,450
843,350
213,618
405,667
289,333
474,595
491,635
603,295
392,690
532,535
885,678
469,782
393,670
897,753
475,228
58,573
782,325
539,214
808,730
376,571
400,455
410,432
390,670
349,668
962,220
613,635
774,526
759,500
616,533
422,208
611,555
287,716
382,199
898,671
399,304
317,433
387,498
252,689
836,292
967,221
556,608
575,252
315,471
936,22
598,611
705,619
609,586
487,778
843,270
395,490
483,635
354,200
395,493
891,669
590,258
346,435
87,646
455,301
648,668
882,683
591,642
410,649
724,700
529,268
649,662
382,302
264,700
214,217
343,447
332,619
892,800
353,457
477,318
264,709
351,200
759,680
386,699
267,708
432,210
151,257
579,232
611,557
408,429
262,715
148,713
624,310
461,756
901,819
485,218
874,682
307,779
752,683
347,624
380,494
227,683
470,266
198,604
888,742
512,520
222,681
422,481
402,638
381,459
609,554
927,352
331,669
288,714
423,477
854,687
571,299
972,200
548,758
410,430
514,518
210,215
967,211
533,650
307,670
521,610
527,573
924,881
813,690
634,652
802,693
629,656
326,733
321,457
513,651
357,311
962,368
632,672
858,237
510,629
754,685
213,215
389,746
507,602
465,235
325,518
878,768
323,328
549,629
706,626
312,333
330,734
409,513
946,367
935,28
409,606
385,676
622,637
543,216
396,479
606,550
720,701
347,620
213,214
583,251
806,732
454,209
117,682
323,423
308,779
324,445
810,353
611,559
224,756
648,589
478,780
651,738
512,518
601,585
394,656
409,436
179,736
81,636
359,200
182,594
891,743
526,768
759,616
704,347
405,487
547,565
496,259
405,423
955,756
550,560
510,198
840,280
603,307
373,200
351,742
401,693
910,838
541,593
347,672
808,694
882,774
383,713
613,634
472,313
954,941
312,199
650,667
713,353
354,472
659,524
968,805
440,753
630,672
233,679
343,468
340,443
598,599
726,699
407,455
501,524
545,536
228,471
378,304
345,669
533,558
518,573
776,329
309,658
311,335
719,701
395,302
379,597
293,720
244,763
166,710
642,506
950,644
317,439
301,724
597,306
968,971
354,470
641,523
633,657
322,455
615,563
421,300
964,756
967,757
649,621
273,697
646,606
874,192
625,654
468,273
64,585
655,318
388,506
527,205
539,645
645,594
401,723
368,705
488,582
417,743
210,494
521,548
276,198
844,265
380,499
519,772
342,630
289,716
317,654
757,681
360,770
888,156
90,651
404,488
614,306
576,259
660,323
890,792
280,327
281,721
861,231
306,733
448,775
355,416
522,602
221,211
538,559
277,705
932,42
548,587
466,772
839,279
217,665
437,768
377,202
303,726
463,245
401,493
957,229
353,733
454,206
148,257
870,206
911,92
525,631
317,517
646,513
649,317
690,719
423,744
659,522
719,353
405,596
348,439
518,572
830,326
564,294
263,714
377,570
229,459
902,672
238,665
350,418
317,440
48,516
727,700
386,694
327,615
795,317
889,672
776,551
933,38
527,595
631,516
601,596
304,696
575,756
74,616
117,303
833,348
581,239
367,702
906,743
334,775
588,296
953,942
901,674
516,562
318,444
349,317
397,429
617,529
761,601
320,424
275,718
308,333
650,659
409,743
322,427
332,418
530,254
476,196
379,474
314,730
462,241
226,682
263,328
207,483
447,775
521,568
511,776
360,742
377,769
374,201
653,532
969,807
403,485
341,447
326,493
725,354
830,692
395,596
544,762
471,251
69,596
284,343
648,616
307,331
847,259
555,619
481,194
623,521
202,605
638,664
221,670
910,844
676,729
571,270
621,633
177,581
527,254
927,751
940,652
540,561
626,310
905,744
545,640
901,115
537,555
651,542
480,230
211,215
663,542
330,775
583,254
292,332
251,697
596,639
283,342
44,491
214,410
401,492
188,498
827,328
264,708
824,689
598,617
403,662
567,299
446,208
601,751
306,780
466,542
317,489
799,724
445,751
206,625
878,179
174,575
626,656
393,434
578,259
491,779
333,416
465,261
355,744
113,308
693,584
303,767
531,561
478,536
391,724
836,288
704,616
330,666
896,134
315,199
464,260
268,708
511,624
234,357
580,247
484,532
807,694
676,327
344,475
195,592
838,290
532,767
610,630
350,664
287,203
318,478
389,720
909,843
249,699
807,693
365,202
656,535
487,591
945,649
776,522
959,229
876,767
895,749
579,260
539,579
470,626
902,116
508,198
909,96
138,261
549,572
352,772
209,625
854,244
470,250
500,642
656,527
354,318
887,672
461,222
878,766
216,406
488,583
403,672
648,660
505,596
621,640
508,641
643,509
632,519
761,607
640,646
720,354
385,301
70,607
506,630
663,544
284,336
607,303
70,376
220,623
72,366
520,554
931,757
921,354
327,684
587,299
134,267
820,300
361,736
517,605
320,454
395,450
181,733
519,200
524,581
607,567
602,624
349,424
423,771
555,244
548,545
216,613
757,682
400,476
423,304
828,694
563,222
334,699
513,632
539,561
336,520
463,311
839,750
194,483
770,699
647,627
855,236
245,669
632,744
330,677
464,261
687,610
318,495
319,326
643,518
423,521
941,9
566,247
410,504
776,699
309,665
558,246
408,599
422,477
739,355
183,232
373,680
590,754
408,293
762,520
60,403
268,707
922,66
265,698
520,656
440,774
640,651
771,530
608,628
72,364
394,508
870,205
387,492
841,692
837,692
331,629
947,647
55,556
746,493
333,328
975,802
825,350
474,209
651,511
375,660
749,353
458,766
331,677
594,636
118,298
127,695
773,342
709,623
648,525
586,256
694,720
402,518
321,727
330,326
230,465
701,717
944,648
379,472
386,697
570,228
557,552
121,291
406,525
527,624
401,451
427,208
325,434
282,711
624,553
353,470
545,537
779,327
943,751
553,242
177,593
248,695
143,259
392,507
648,638
448,226
108,672
64,587
456,766
555,242
834,354
460,782
554,539
843,267
285,773
619,618
781,709
298,725
382,493
312,655
594,639
196,614
958,226
927,50
966,967
915,854
929,357
386,715
413,466
919,655
548,577
422,771
460,783
971,226
789,696
369,695
354,469
252,673
468,269
332,626
800,335
647,619
185,738
309,472
324,439
450,781
473,626
291,721
283,326
183,737
394,752
650,532
395,718
806,333
99,665
961,227
443,213
715,703
621,553
646,589
970,227
405,723
906,665
813,733
647,316
303,725
786,359
197,594
677,728
396,603
275,207
125,691
476,781
404,302
896,672
556,621
224,365
346,441
209,623
254,690
229,469
869,759
922,62
900,818
966,768
786,349
577,259
596,583
651,514
386,440
69,604
294,202
418,296
390,594
327,683
54,557
780,359
663,543
899,123
412,483
556,758
650,737
52,436
57,418
381,463
229,464
562,759
634,541
870,684
60,407
384,674
609,557
350,448
617,540
825,695
57,429
364,768
106,317
886,677
649,640
328,702
619,646
443,219
357,203
641,657
588,304
548,558
94,326
446,774
410,604
916,754
611,549
839,288
259,696
900,740
207,621
597,630
95,328
594,640
471,227
527,616
570,757
314,650
284,325
322,502
389,685
120,299
558,614
334,658
616,530
623,527
61,392
627,542
707,583
53,550
898,124
867,213
520,600
462,215
719,355
312,461
553,570
520,650
601,573
43,473
312,328
516,552
91,648
967,222
431,748
798,328
201,481
513,608
750,695
391,698
781,338
405,440
337,468
383,447
619,559
882,682
182,232
453,774
259,204
630,546
404,739
515,649
399,520
603,620
758,345
615,557
316,464
699,646
215,214
433,515
610,290
161,249
823,354
598,281
494,776
343,461
781,336
329,700
52,552
924,57
513,647
132,270
57,414
319,471
323,508
636,648
401,742
203,498
395,433
500,643
469,757
631,312
188,482
122,293
933,29
199,226
213,753
650,668
753,694
335,775
682,724
356,202
569,226
927,48
526,633
828,350
85,642
467,243
221,679
405,603
589,242
318,643
327,326
611,661
235,207
257,704
553,760
783,630
858,756
372,303
298,694
610,545
380,767
175,587
626,677
318,650
327,776
498,593
121,289
172,730
263,327
372,664
843,689
761,610
538,567
474,229
602,622
545,760
384,450
637,665
428,777
757,342
388,438
341,674
966,216
117,679
346,624
381,706
381,483
206,618
320,326
49,447
479,639
692,584
619,629
396,763
578,261
229,757
633,314
913,855
334,704
176,597
381,703
204,222
330,695
329,663
348,736
617,629
494,530
780,708
403,739
249,202
323,486
554,624
332,517
613,304
840,278
49,523
827,349
899,120
559,759
391,679
211,414
557,610
380,303
394,699
777,538
437,767
49,450
477,317
976,982
44,462
355,418
569,277
382,480
113,304
470,782
760,596
806,312
686,590
629,564
331,325
384,594
598,575
263,700
320,779
376,657
323,451
811,733
938,649
714,351
609,559
655,531
933,359
603,264
549,628
591,260
740,356
372,705
351,465
214,479
518,580
578,235
586,244
707,597
439,213
462,617
968,369
614,303
873,762
264,201
925,663
841,748
550,566
196,603
118,303
777,539
767,525
537,533
898,753
217,626
398,429
778,555
507,606
945,367
256,678
595,600
600,612
212,658
628,674
709,621
890,672
775,358
762,519
929,888
318,639
328,699
494,777
927,881
322,451
343,465
897,808
649,596
708,606
303,728
244,672
367,408
108,676
75,610
542,593
351,426
369,739
856,756
525,628
509,646
704,618
313,329
618,539
771,694
394,302
239,664
311,683
819,326
309,325
249,676
943,915
679,726
221,636
350,424
124,690
409,519
868,206
770,333
546,235
689,612
819,737
856,355
505,243
252,201
70,372
345,734
311,467
250,687
897,134
172,577
936,27
846,752
870,761
943,752
199,224
892,804
125,668
596,278
592,754
159,723
499,776
268,770
209,220
786,713
594,275
486,590
670,730
646,533
545,643
60,578
760,341
649,618
743,696
886,160
361,733
752,494
909,664
308,332
323,425
933,650
921,867
92,651
527,629
382,713
341,736
906,753
519,572
331,672
946,763
809,350
386,675
333,414
372,686
330,733
653,515
853,689
439,749
623,623
374,200
557,280
708,626
924,355
849,255
836,287
800,358
530,520
607,560
647,507
322,431
486,586
620,560
487,779
271,204
526,644
708,711
331,666
454,773
134,700
652,670
414,743
52,546
359,201
845,265
624,528
372,666
508,629
631,671
926,48
414,759
319,324
649,615
284,721
94,329
645,317
548,636
908,752
526,643
341,672
812,350
601,643
955,646
971,224
478,196
881,679
364,739
523,242
389,653
227,756
785,351
593,640
620,627
575,253
910,91
63,582
123,288
916,661
622,542
610,554
917,864
483,591
597,257
205,222
890,153
67,596
568,227
809,348
822,299
215,612
271,326
347,430
638,653
455,765
449,764
407,662
973,45
929,356
455,755
317,521
921,63
586,292
557,540
339,733
350,460
865,212
881,177
792,695
373,202
389,493
606,646
265,769
486,593
973,757
381,648
513,574
147,257
402,442
622,536
922,64
511,625
466,240
276,203
957,768
787,336
474,635
399,454
926,880
484,194
400,470
